Month,Day,Title,Link,List,Year,Genres,Budget,Box office
11,25.0,Creed,/wiki/Creed_(film),"[' sports drama', '$35–40\xa0million[2][3]', '$173.6\xa0million[2]']",2015.0, sports drama,$35–40 million[2][3],$173.6 million[2]
11,25.0,The Good Dinosaur,/wiki/The_Good_Dinosaur,"[' animated adventure', '$175–200 million[4][5]', '$332.2 million[6]']",2015.0, animated adventure,$175–200 million[4][5],$332.2 million[6]
11,25.0,Victor Frankenstein,/wiki/Victor_Frankenstein_(film),"[' science fantasy horror', '$40 million[3]', '$34.2 million[4]']",2015.0, science fantasy horror,$40 million[3],$34.2 million[4]
12,4.0,Krampus,/wiki/Krampus_(film),"[' comedy horror', '$15 million[3]', '$61.5 million[3]']",2015.0, comedy horror,$15 million[3],$61.5 million[3]
12,11.0,In the Heart of the Sea,/wiki/In_the_Heart_of_the_Sea_(film),"['historical adventure-drama', '$100 million[3]', '$93.9 million[3]']",2015.0,historical adventure-drama,$100 million[3],$93.9 million[3]
12,11.0,The Big Short,/wiki/The_Big_Short_(film),"[' biographical crime comedy-drama', '$50 million[2]', '$133.4 million[3]']",2015.0, biographical crime comedy-drama,$50 million[2],$133.4 million[3]
12,18.0,Alvin and the Chipmunks: The Road Chip,/wiki/Alvin_and_the_Chipmunks:_The_Road_Chip,"[' live-action/animated jukebox musical comedy', '$90 million[2]', '$234.8 million[3]']",2015.0, live-action/animated jukebox musical comedy,$90 million[2],$234.8 million[3]
12,18.0,Sisters,/wiki/Sisters_(2015_film),"[' comedy film directed by Jason Moore, written by Paula Pell and is the second collaboration between Tina Fey and Amy Poehler following the', '$33 million (gross)[3]$25.5 million (net)[3]', '$105 million[4]']",2015.0," comedy film directed by Jason Moore, written by Paula Pell and is the second collaboration between Tina Fey and Amy Poehler following the",$33 million (gross)[3]$25.5 million (net)[3],$105 million[4]
12,18.0,Star Wars: The Force Awakens,/wiki/Star_Wars:_The_Force_Awakens,"[' epic space opera', '$447 million (net)[2]', '$2.071\xa0billion[3]']",2015.0, epic space opera,$447 million (net)[2],$2.071 billion[3]
12,25.0,Concussion,/wiki/Concussion_(2015_film),"[' biographical sports drama', '$35–57 million[4][5]', '$48.6 million[5]']",2015.0, biographical sports drama,$35–57 million[4][5],$48.6 million[5]
12,25.0,Daddy's Home,/wiki/Daddy%27s_Home_(film),"[' buddy comedy', '$50 million[2]', '$242.8 million[3]']",2015.0, buddy comedy,$50 million[2],$242.8 million[3]
12,25.0,Joy,/wiki/Joy_(2015_film),"[' biographical comedy-drama', '$60 million[2]', '$101.1 million[3]']",2015.0, biographical comedy-drama,$60 million[2],$101.1 million[3]
12,25.0,Point Break,/wiki/Point_Break_(2015_film),"['action-thriller', '$105 million[7][8]', '$133.7 million[3]']",2015.0,action-thriller,$105 million[7][8],$133.7 million[3]
12,25.0,The Hateful Eight,/wiki/The_Hateful_Eight,"[' Western mystery thriller', '$44–62 million[6][7]', '$156.5 million[6]']",2015.0, Western mystery thriller,$44–62 million[6][7],$156.5 million[6]
12,25.0,The Revenant,/wiki/The_Revenant_(2015_film),"[' Western action drama', '$135 million[3]', '$533 million[4]']",2015.0, Western action drama,$135 million[3],$533 million[4]
12,30.0,Anomalisa,/wiki/Anomalisa,"[' adult stop motion animated psychological comedy-drama', '$8 million[3]', '$5.7 million[3]']",2015.0, adult stop motion animated psychological comedy-drama,$8 million[3],$5.7 million[3]
1,8.0,The Forest,/wiki/The_Forest_(2016_American_film),"[' supernatural horror', '$10 million[2]', '$37.6 million[3]']",2016.0, supernatural horror,$10 million[2],$37.6 million[3]
1,15.0,Ride Along 2,/wiki/Ride_Along_2,"[' buddy cop action comedy', '$40 million[2]', '$124.6 million[2]']",2016.0, buddy cop action comedy,$40 million[2],$124.6 million[2]
1,15.0,Norm of the North,/wiki/Norm_of_the_North,"[' computer-animated adventure comedy', '$18 million[4]', '$30.5 million[5]']",2016.0, computer-animated adventure comedy,$18 million[4],$30.5 million[5]
1,22.0,Dirty Grandpa,/wiki/Dirty_Grandpa,"[' comedy', '$11.5 million[2][3]', '$105.1 million[2]']",2016.0, comedy,$11.5 million[2][3],$105.1 million[2]
1,22.0,The 5th Wave,/wiki/The_5th_Wave_(film),"[' science fiction action', '$38–54 million[3][4]', '$109.9 million[3]']",2016.0, science fiction action,$38–54 million[3][4],$109.9 million[3]
1,22.0,The Boy,/wiki/The_Boy_(2016_film),"['horror', '$10 million[3]', '$64.2 million[4]']",2016.0,horror,$10 million[3],$64.2 million[4]
1,29.0,Kung Fu Panda 3,/wiki/Kung_Fu_Panda_3,"['animated martial arts comedy', '$145 million[4]', '$521.2 million[4]']",2016.0,animated martial arts comedy,$145 million[4],$521.2 million[4]
1,29.0,The Finest Hours,/wiki/The_Finest_Hours_(2016_film),"[' action thriller', '$70–80 million[4][5]', '$52.1 million[6]']",2016.0, action thriller,$70–80 million[4][5],$52.1 million[6]
1,29.0,Fifty Shades of Black,/wiki/Fifty_Shades_of_Black,"[' slapstick romantic comedy', '$5 million[2]', '$22.2 million[3]']",2016.0, slapstick romantic comedy,$5 million[2],$22.2 million[3]
1,29.0,Jane Got a Gun,/wiki/Jane_Got_a_Gun,"[' Western', '$25 million[2]', '$3.8 million[3]']",2016.0, Western,$25 million[2],$3.8 million[3]
2,5.0,"Hail, Caesar!","/wiki/Hail,_Caesar!","[' period black comedy', '$22 million[2]', '$63.6 million[2]']",2016.0, period black comedy,$22 million[2],$63.6 million[2]
2,5.0,Pride and Prejudice and Zombies,/wiki/Pride_and_Prejudice_and_Zombies_(film),"['action comedy horror', '$28 million[3]', '$16.4 million[4]']",2016.0,action comedy horror,$28 million[3],$16.4 million[4]
2,5.0,The Choice,/wiki/The_Choice_(2016_film),"[' romantic drama', '$10 million[2]', '$23.4 million[3]']",2016.0, romantic drama,$10 million[2],$23.4 million[3]
2,12.0,Deadpool,/wiki/Deadpool_(film),"[' superhero', '$58\xa0million[3]', '$782.6\xa0million[3]']",2016.0, superhero,$58 million[3],$782.6 million[3]
2,12.0,Zoolander 2,/wiki/Zoolander_2,"[' action comedy', '$50–55 million[2][3]', '$56.7 million[4]']",2016.0, action comedy,$50–55 million[2][3],$56.7 million[4]
2,12.0,How to Be Single,/wiki/How_to_Be_Single,"[' romantic comedy', '$38 million[2][3]', '$112.3 million[2]']",2016.0, romantic comedy,$38 million[2][3],$112.3 million[2]
2,19.0,Risen,/wiki/Risen_(2016_film),"['biblical drama', '$20 million[2]', '$46.4 million[3]']",2016.0,biblical drama,$20 million[2],$46.4 million[3]
2,26.0,Gods of Egypt,/wiki/Gods_of_Egypt_(film),"['fantasy action', '$140 million[4]', '$150.7 million[1]']",2016.0,fantasy action,$140 million[4],$150.7 million[1]
2,26.0,Triple 9,/wiki/Triple_9,"[' heist action thriller', '$20 million[3]', '$25.9 million[4]']",2016.0, heist action thriller,$20 million[3],$25.9 million[4]
2,26.0,Eddie the Eagle,/wiki/Eddie_the_Eagle_(film),"['biographical sports', '$23 million[1]', '$46.2 million[2]']",2016.0,biographical sports,$23 million[1],$46.2 million[2]
3,4.0,Zootopia,/wiki/Zootopia,"[' animated buddy cop action comedy', '$150million[4]', '$1.025billion[5]']",2016.0, animated buddy cop action comedy,$150million[4],$1.025billion[5]
3,4.0,London Has Fallen,/wiki/London_Has_Fallen,"[' political action thriller', '$60 million[3][4]', '$205.9 million[4]']",2016.0, political action thriller,$60 million[3][4],$205.9 million[4]
3,4.0,The Other Side of the Door,/wiki/The_Other_Side_of_the_Door_(2016_film),"['supernatural horror', '$5 million', '$14.3 million']",2016.0,supernatural horror,$5 million,$14.3 million
3,8.0,Open Season: Scared Silly,/wiki/Open_Season:_Scared_Silly,"[' animated comedy', '$5.5 million[1]', '$1.8 million[2]']",2016.0, animated comedy,$5.5 million[1],$1.8 million[2]
3,11.0,The Brothers Grimsby,/wiki/Grimsby_(film),"['spy action comedy', '$35 million[3]', '$28 million[4]']",2016.0,spy action comedy,$35 million[3],$28 million[4]
3,11.0,The Young Messiah,/wiki/The_Young_Messiah,"['biblical drama', '$18.5 million[3][4]', '$7.3 million[5]']",2016.0,biblical drama,$18.5 million[3][4],$7.3 million[5]
3,11.0,The Perfect Match,/wiki/The_Perfect_Match_(2016_film),"[' romantic comedy', '$5 million[2]', '$10.4 million[3]']",2016.0, romantic comedy,$5 million[2],$10.4 million[3]
3,16.0,Miracles from Heaven,/wiki/Miracles_from_Heaven_(film),"[' Christian drama', '$14 million[2]', '$74 million[3]']",2016.0, Christian drama,$14 million[2],$74 million[3]
3,18.0,The Divergent Series: Allegiant,/wiki/The_Divergent_Series:_Allegiant,"[' dystopian science fiction action film directed by Robert Schwentke with a screenplay by Bill Collage, Adam Cooper, and Noah Oppenheim, and the third and final', '$110–142 million[2][3]', '$179.2 million[4]']",2016.0," dystopian science fiction action film directed by Robert Schwentke with a screenplay by Bill Collage, Adam Cooper, and Noah Oppenheim, and the third and final",$110–142 million[2][3],$179.2 million[4]
3,18.0,The Bronze,/wiki/The_Bronze_(film),"[' sports comedy-drama', '$3.5 million[1]', '$615,816[2]']",2016.0, sports comedy-drama,$3.5 million[1],"$615,816[2]"
3,18.0,Midnight Special,/wiki/Midnight_Special_(film),"[' science fiction', '$18 million[4]', '$7.7 million[5]']",2016.0, science fiction,$18 million[4],$7.7 million[5]
3,25.0,Batman v Superman: Dawn of Justice,/wiki/Batman_v_Superman:_Dawn_of_Justice,"[' superhero', '$250–325 million[6][7]', '$873.6 million[8][9]']",2016.0, superhero,$250–325 million[6][7],$873.6 million[8][9]
3,25.0,My Big Fat Greek Wedding 2,/wiki/My_Big_Fat_Greek_Wedding_2,"[' romantic comedy', '$18 million[2]', '$90.6 million[3]']",2016.0, romantic comedy,$18 million[2],$90.6 million[3]
3,25.0,I Saw the Light,/wiki/I_Saw_the_Light_(film),"[' biographical drama', '$13\xa0million[2]', '$1.8\xa0million[3]']",2016.0, biographical drama,$13 million[2],$1.8 million[3]
3,30.0,Everybody Wants Some!!,/wiki/Everybody_Wants_Some!!_(film),"[' teen comedy', '$10 million[2]', '$5.4 million[3]']",2016.0, teen comedy,$10 million[2],$5.4 million[3]
4,1.0,Meet the Blacks,/wiki/Meet_the_Blacks,"[' black comedy horror', '$900,000[2]', '$9.1 million[3]']",2016.0, black comedy horror,"$900,000[2]",$9.1 million[3]
4,8.0,The Boss,/wiki/The_Boss_(2016_film),"[' comedy', '$29 million[2]', '$78.8 million[3]']",2016.0, comedy,$29 million[2],$78.8 million[3]
4,8.0,Hardcore Henry,/wiki/Hardcore_Henry,"['science fiction action', '$2 million[3][4]', '$16.8 million[1]']",2016.0,science fiction action,$2 million[3][4],$16.8 million[1]
4,8.0,Demolition,/wiki/Demolition_(2015_film),"[' comedy-drama', '$10 million[1]', '$4.2 million[2]']",2016.0, comedy-drama,$10 million[1],$4.2 million[2]
4,8.0,The Invitation,/wiki/The_Invitation_(2015_film),"['at the SXSW', '$1 million[1]', '$354,835[2]']",2016.0,at the SXSW,$1 million[1],"$354,835[2]"
4,15.0,The Jungle Book,/wiki/The_Jungle_Book_(2016_film),"[' adventure drama', '$175–177 million[3][4]', '$966.6 million[5]']",2016.0, adventure drama,$175–177 million[3][4],$966.6 million[5]
4,15.0,Barbershop: The Next Cut,/wiki/Barbershop:_The_Next_Cut,"[' comedy', '$20 million[2]', '$55 million[3]']",2016.0, comedy,$20 million[2],$55 million[3]
4,15.0,Criminal,/wiki/Criminal_(2016_film),"[' action thriller', '$31.5 million[3]', '$38.8 million[1]']",2016.0, action thriller,$31.5 million[3],$38.8 million[1]
4,15.0,Green Room,/wiki/Green_Room_(film),"[' horror-thriller', '$5 million[3]', '$3.8 million[4]']",2016.0, horror-thriller,$5 million[3],$3.8 million[4]
4,22.0,The Huntsman: Winter's War,/wiki/The_Huntsman:_Winter%27s_War,"[' fantasy action-adventure', '$115 million[2]', '$165 million[3]']",2016.0, fantasy action-adventure,$115 million[2],$165 million[3]
4,22.0,A Hologram for the King,/wiki/A_Hologram_for_the_King_(film),"['comedy-drama', '$35 million[4][5]', '$11.8 million[6]']",2016.0,comedy-drama,$35 million[4][5],$11.8 million[6]
4,22.0,Elvis & Nixon,/wiki/Elvis_%26_Nixon,"[' comedy-drama', '$9.8 million[2]', '$1.8 million[3]']",2016.0, comedy-drama,$9.8 million[2],$1.8 million[3]
4,29.0,Keanu,/wiki/Keanu_(film),"[' buddy action comedy', '$15 million[2]', '$20.7 million[3]']",2016.0, buddy action comedy,$15 million[2],$20.7 million[3]
4,29.0,Mother's Day,/wiki/Mother%27s_Day_(2016_film),"[' romantic dramedy', '$25 million[2]', '$48.8 million[3]']",2016.0, romantic dramedy,$25 million[2],$48.8 million[3]
4,29.0,Ratchet & Clank,/wiki/Ratchet_%26_Clank_(film),"['animated science fiction comedy', '$20 million[6]', '$14.4 million[2]']",2016.0,animated science fiction comedy,$20 million[6],$14.4 million[2]
5,6.0,Captain America: Civil War,/wiki/Captain_America:_Civil_War,"[' superhero', '$250million[3][4][5]', '$1.153billion[4]']",2016.0, superhero,$250million[3][4][5],$1.153billion[4]
5,13.0,Money Monster,/wiki/Money_Monster,"[' crime thriller', '$27.4 million[2]', '$93.3 million[3]']",2016.0, crime thriller,$27.4 million[2],$93.3 million[3]
5,20.0,Neighbors 2: Sorority Rising,/wiki/Neighbors_2:_Sorority_Rising,"[' comedy', '$35 million[2]', '$108 million[3][4]']",2016.0, comedy,$35 million[2],$108 million[3][4]
5,20.0,The Nice Guys,/wiki/The_Nice_Guys,"[' neo-noir buddy action comedy', '$50 million[4]', '$62.8 million[5]']",2016.0, neo-noir buddy action comedy,$50 million[4],$62.8 million[5]
5,27.0,X-Men: Apocalypse,/wiki/X-Men:_Apocalypse,"[' superhero', '$178\xa0million[4]', '$543.9\xa0million[4]']",2016.0, superhero,$178 million[4],$543.9 million[4]
5,27.0,Alice Through the Looking Glass,/wiki/Alice_Through_the_Looking_Glass_(2016_film),"[' live-action/animated fantasy adventure', '$170 million[2]', '$299.5 million[1]']",2016.0, live-action/animated fantasy adventure,$170 million[2],$299.5 million[1]
6,3.0,Teenage Mutant Ninja Turtles: Out of the Shadows,/wiki/Teenage_Mutant_Ninja_Turtles:_Out_of_the_Shadows,"[' superhero', '$135 million[4]', '$245.6 million[4]']",2016.0, superhero,$135 million[4],$245.6 million[4]
6,3.0,Me Before You,/wiki/Me_Before_You_(film),"['romance drama', '$20 million[3]', '$208.3 million[4]']",2016.0,romance drama,$20 million[3],$208.3 million[4]
6,3.0,Popstar: Never Stop Never Stopping,/wiki/Popstar:_Never_Stop_Never_Stopping,"[' mockumentary musical comedy', '$20 million[2]', '$9.7 million[3]']",2016.0, mockumentary musical comedy,$20 million[2],$9.7 million[3]
6,10.0,Warcraft,/wiki/Warcraft_(film),"[' action fantasy', '$160 million[2]', '$439.1 million[3]']",2016.0, action fantasy,$160 million[2],$439.1 million[3]
6,10.0,Now You See Me 2,/wiki/Now_You_See_Me_2,"[' heist', '$90–120 million[3][4]', '$334.9 million[5]']",2016.0, heist,$90–120 million[3][4],$334.9 million[5]
6,17.0,Finding Dory,/wiki/Finding_Dory,"[' animated comedy-drama adventure', '$200million[3]', '$1.029billion[4]']",2016.0, animated comedy-drama adventure,$200million[3],$1.029billion[4]
6,17.0,Central Intelligence,/wiki/Central_Intelligence,"[' buddy action comedy', '$50\xa0million[2]', '$217\xa0million[3]']",2016.0, buddy action comedy,$50 million[2],$217 million[3]
6,24.0,Independence Day: Resurgence,/wiki/Independence_Day:_Resurgence,"[' science fiction disaster', '$165 million[2]', '$389.7 million[3]']",2016.0, science fiction disaster,$165 million[2],$389.7 million[3]
6,24.0,The Shallows,/wiki/The_Shallows_(film),"[' survival horror', '$17\xa0million[2][3]', '$119.1\xa0million[2]']",2016.0, survival horror,$17 million[2][3],$119.1 million[2]
6,24.0,Free State of Jones,/wiki/Free_State_of_Jones_(film),"[' historical war', '$50 million[2]', '$25 million[2]']",2016.0, historical war,$50 million[2],$25 million[2]
6,24.0,The Neon Demon,/wiki/The_Neon_Demon,"['psychological horror', '$7 million[3]', '$3.4 million[1]']",2016.0,psychological horror,$7 million[3],$3.4 million[1]
6,24.0,Swiss Army Man,/wiki/Swiss_Army_Man,"[' surrealist comedy-drama', '$3 million[2]', '$5.8 million[3]']",2016.0, surrealist comedy-drama,$3 million[2],$5.8 million[3]
7,1.0,The Legend of Tarzan,/wiki/The_Legend_of_Tarzan_(film),"['adventure', '$180 million[3]', '$356.7 million[3]']",2016.0,adventure,$180 million[3],$356.7 million[3]
7,1.0,The BFG,/wiki/The_BFG_(2016_film),"[' fantasy adventure film directed and co-produced by Steven Spielberg, written by Melissa Mathison (her final', '$140 million[6]', '$195.2 million[7]']",2016.0," fantasy adventure film directed and co-produced by Steven Spielberg, written by Melissa Mathison (her final",$140 million[6],$195.2 million[7]
7,1.0,The Purge: Election Year,/wiki/The_Purge:_Election_Year,"[' dystopian political action horror', '$10 million[2]', '$118.6 million[3]']",2016.0, dystopian political action horror,$10 million[2],$118.6 million[3]
7,8.0,The Secret Life of Pets,/wiki/The_Secret_Life_of_Pets,"[' animated comedy', '$75 million[4]', '$885.3 million[5]']",2016.0, animated comedy,$75 million[4],$885.3 million[5]
7,8.0,Captain Fantastic,/wiki/Captain_Fantastic_(film),"[' comedy-drama', '$5 million[3]', '$22.8 million[4]']",2016.0, comedy-drama,$5 million[3],$22.8 million[4]
7,8.0,Mike and Dave Need Wedding Dates,/wiki/Mike_and_Dave_Need_Wedding_Dates,"[' romantic comedy', '$33–35 million[2][3]', '$77.1 million[2]']",2016.0, romantic comedy,$33–35 million[2][3],$77.1 million[2]
7,13.0,The Infiltrator,/wiki/The_Infiltrator_(2016_film),"[' biographical crime drama thriller', '$28–47.5 million[2][3]', '$22.2 million[3]']",2016.0, biographical crime drama thriller,$28–47.5 million[2][3],$22.2 million[3]
7,15.0,Café Society,/wiki/Caf%C3%A9_Society_(2016_film),"[' romantic comedy-drama', '$30\xa0million[3]', '$43.8\xa0million[4]']",2016.0, romantic comedy-drama,$30 million[3],$43.8 million[4]
7,15.0,Ghostbusters,/wiki/Ghostbusters_(2016_film),"[' supernatural comedy', '$144 million[5]', '$229.1 million[5]']",2016.0, supernatural comedy,$144 million[5],$229.1 million[5]
7,22.0,Star Trek Beyond,/wiki/Star_Trek_Beyond,"[' science fiction action', '$185 million[2]', '$343.5 million[2]']",2016.0, science fiction action,$185 million[2],$343.5 million[2]
7,22.0,Batman: The Killing Joke,/wiki/Batman:_The_Killing_Joke_(film),"[' adult animated superhero', '$3.5 million[2]', '$4.4 million[3]']",2016.0, adult animated superhero,$3.5 million[2],$4.4 million[3]
7,22.0,Ice Age: Collision Course,/wiki/Ice_Age:_Collision_Course,"[' animated adventure comedy', '$105 million[2]', '$408.5 million[2]']",2016.0, animated adventure comedy,$105 million[2],$408.5 million[2]
7,22.0,Lights Out,/wiki/Lights_Out_(2016_film),"[' supernatural horror', '$4.9 million[2]', '$148.9 million[3]']",2016.0, supernatural horror,$4.9 million[2],$148.9 million[3]
7,27.0,Nerve,/wiki/Nerve_(2016_film),"[' techno-thriller adventure', '$19 million[2]', '$85.3 million[2]']",2016.0, techno-thriller adventure,$19 million[2],$85.3 million[2]
7,29.0,Jason Bourne,/wiki/Jason_Bourne_(film),"[' action-thriller', '$120 million[2]', '$415.5 million[3]']",2016.0, action-thriller,$120 million[2],$415.5 million[3]
7,29.0,Bad Moms,/wiki/Bad_Moms,"[' comedy', '$22 million[2]', '$183.9 million[3]']",2016.0, comedy,$22 million[2],$183.9 million[3]
8,5.0,Suicide Squad,/wiki/Suicide_Squad_(2016_film),"[' superhero', '$175 million[5]', '$747 million[6][7]']",2016.0, superhero,$175 million[5],$747 million[6][7]
